int(self),nb_people,self.times_found,self.times_found_walking,self.times_found_driving,self.times_found_resting
10917,550,3,3,0,0
10918,550,14,12,1,1
10919,550,11,8,0,3
10920,550,2008,2005,0,3
10921,550,194,181,10,3
10922,550,12,9,0,3
10923,550,78,75,0,3
10924,550,14,13,0,1
10925,550,11,9,1,1
10926,550,8,7,0,1
10927,550,14,10,0,4
10928,550,13,11,0,2
10929,550,23,18,0,5
10930,550,5,4,1,0
10931,550,7,3,0,4
10932,550,13,9,2,2
10933,550,15,12,0,3
10934,550,143,143,0,0
10935,550,11,7,0,4
10936,550,15,13,0,2
10937,550,2,2,0,0
10938,550,122,119,1,2
10939,550,21,19,0,2
10940,550,81,72,2,7
10941,550,9,8,0,1
10942,550,12,7,0,5
10943,550,18,15,0,3
10944,550,10,5,0,5
10945,550,119,119,0,0
10946,550,1745,1745,0,0
10947,550,56,54,0,2
10948,550,12,10,0,2
10949,550,14,10,0,4
10950,550,19,15,1,3
10951,550,9,6,0,3
10952,550,11,9,1,1
10953,550,14,12,0,2
10954,550,16,12,0,4
10955,550,87,75,2,10
10956,550,73,71,0,2
10957,550,9,8,1,0
10958,550,13,10,0,3
10959,550,208,193,14,1
10960,550,14,13,0,1
10961,550,145,140,1,4
10962,550,6,6,0,0
10963,550,271,236,31,4
10964,550,21,18,1,2
10965,550,9,8,0,1
10966,550,56,53,0,3
10967,550,11,7,0,4
10968,550,18,12,2,4
10969,550,16,8,1,7
10970,550,137,119,14,4
10971,550,18,13,0,5
10972,550,5,4,0,1
10973,550,11,6,2,3
10974,550,6,3,0,3
10975,550,18,12,1,5
10976,550,65,62,0,3
10977,550,65,65,0,0
10978,550,36,18,14,4
10979,550,4,3,0,1
10980,550,14,12,1,1
10981,550,9,6,1,2
10982,550,26,10,15,1
10983,550,20,15,2,3
10984,550,84,81,0,3
10985,550,115,114,0,1
10986,550,7,5,0,2
10987,550,18,10,0,8
10988,550,154,138,5,11
10989,550,12,11,1,0
10990,550,7,7,0,0
10991,550,21,17,0,4
10992,550,82,77,0,5
10993,550,9,7,0,2
10994,550,12,11,0,1
10995,550,80,71,4,5
10996,550,193,191,1,1
10997,550,80,68,11,1
10998,550,10,8,0,2
10999,550,15,11,1,3
11000,555,13,11,1,1
11001,555,75,75,0,0
11002,555,19,14,2,3
11003,555,12,11,0,1
11004,555,13,6,1,6
11005,555,11,9,0,2
11006,555,35,28,2,5
11007,555,13,12,0,1
11008,555,8,8,0,0
11009,555,23,16,3,4
11010,555,12,12,0,0
11011,555,7,7,0,0
11012,555,7,4,0,3
11013,555,14,10,0,4
11014,555,21,5,14,2
11015,555,8,6,1,1
11016,555,11,7,0,4
11017,555,78,75,0,3
11018,555,7,6,0,1
11019,555,12,10,0,2
11020,555,135,132,1,2
11021,555,13,10,0,3
11022,555,17,4,12,1
11023,555,15,14,0,1
11024,555,140,127,4,9
11025,555,7,5,0,2
11026,555,73,65,0,8
11027,555,5,4,1,0
11028,555,18,15,1,2
11029,555,12,11,0,1
11030,555,11,9,1,1
11031,555,11,8,0,3
11032,555,9,8,0,1
11033,555,61,59,0,2
11034,555,59,56,0,3
11035,555,27,20,1,6
11036,555,12,8,0,4
11037,555,66,62,1,3
11038,555,14,11,0,3
11039,555,101,86,4,11
11040,555,16,14,0,2
11041,555,14,11,0,3
11042,555,10,7,1,2
11043,555,7,6,1,0
11044,555,81,79,0,2
11045,555,67,67,0,0
11046,555,66,63,1,2
11047,555,16,12,3,1
11048,555,69,65,1,3
11049,555,69,62,2,5
11050,555,1,1,0,0
11051,555,17,14,0,3
11052,555,9,8,0,1
11053,555,125,124,0,1
11054,555,18,11,1,6
11055,555,81,68,5,8
11056,555,11,10,0,1
11057,555,59,56,0,3
11058,555,11,9,0,2
11059,555,17,13,0,4
11060,555,23,16,4,3
11061,555,149,145,1,3
11062,555,13,12,0,1
11063,555,4,1,1,2
11064,555,31,9,20,2
11065,555,12,11,0,1
11066,555,88,77,5,6
11067,555,72,70,0,2
11068,555,11,9,0,2
11069,555,11,10,0,1
11070,555,211,196,14,1
11071,555,5,4,0,1
11072,555,185,179,1,5
11073,555,19,15,2,2
11074,555,8,8,0,0
11075,555,11,10,0,1
11076,555,133,133,0,0
11077,555,27,9,13,5
11078,555,5,4,0,1
11079,555,15,11,1,3
11080,555,84,82,0,2
11081,555,11,9,0,2
11082,555,20,7,11,2
11083,555,94,77,17,0
11084,555,14,10,1,3
11085,555,74,72,0,2
11086,555,11,6,1,4
11087,555,10,6,1,3
11088,555,6,4,0,2
11089,555,18,15,1,2
11090,555,12,10,0,2
11091,555,77,74,1,2
11092,555,178,171,1,6
11093,555,25,14,10,1
11094,555,111,108,1,2
11095,555,9,8,0,1
11096,555,81,79,0,2
11097,555,9,7,0,2
11098,555,6,5,0,1
11099,555,9,7,0,2
11100,560,11,8,1,2
11101,560,13,9,0,4
11102,560,141,119,16,6
11103,560,13,12,1,0
11104,560,11,9,1,1
11105,560,73,72,0,1
11106,560,199,198,0,1
11107,560,3,2,0,1
11108,560,5,4,0,1
11109,560,93,90,1,2
11110,560,12,10,0,2
11111,560,11,8,1,2
11112,560,9,9,0,0
11113,560,5,3,0,2
11114,560,34,29,3,2
11115,560,14,11,0,3
11116,560,15,11,0,4
11117,560,79,76,0,3
11118,560,62,61,0,1
11119,560,5,4,0,1
11120,560,10,7,2,1
11121,560,10,8,0,2
11122,560,73,70,0,3
11123,560,13,13,0,0
11124,560,11,8,0,3
11125,560,7,4,0,3
11126,560,78,73,0,5
11127,560,12,9,0,3
11128,560,5,5,0,0
11129,560,97,88,4,5
11130,560,9,6,0,3
11131,560,9,6,0,3
11132,560,22,18,0,4
11133,560,12,10,1,1
11134,560,16,8,2,6
11135,560,9,8,0,1
11136,560,12,11,1,0
11137,560,55,43,5,7
11138,560,11,7,1,3
11139,560,11,8,0,3
11140,560,21,19,0,2
11141,560,15,12,0,3
11142,560,9,6,1,2
11143,560,16,10,2,4
11144,560,18,9,0,9
11145,560,136,134,0,2
11146,560,83,64,15,4
11147,560,23,16,1,6
11148,560,11,11,0,0
11149,560,69,67,1,1
11150,560,7,6,0,1
11151,560,55,47,2,6
11152,560,15,5,10,0
11153,560,86,75,3,8
11154,560,16,11,1,4
11155,560,19,14,1,4
11156,560,10,6,1,3
11157,560,106,101,2,3
11158,560,77,74,1,2
11159,560,13,10,0,3
11160,560,14,9,1,4
11161,560,71,67,0,4
11162,560,17,15,0,2
11163,560,14,12,0,2
11164,560,10,8,0,2
11165,560,7,7,0,0
11166,560,9,8,0,1
11167,560,19,19,0,0
11168,560,195,183,6,6
11169,560,13,10,0,3
11170,560,13,11,0,2
11171,560,20,14,2,4
11172,560,8,5,1,2
11173,560,15,11,0,4
11174,560,14,11,1,2
11175,560,19,15,2,2
11176,560,74,71,1,2
11177,560,7,5,0,2
11178,560,13,11,2,0
11179,560,11,9,0,2
11180,560,71,69,0,2
11181,560,7,7,0,0
11182,560,97,62,32,3
11183,560,34,32,1,1
11184,560,72,71,1,0
11185,560,62,52,5,5
11186,560,16,8,1,7
11187,560,11,11,0,0
11188,560,9,6,1,2
11189,560,11,9,0,2
11190,560,7,6,1,0
11191,560,13,9,2,2
11192,560,101,83,6,12
11193,560,20,16,1,3
11194,560,69,65,1,3
11195,560,12,10,2,0
11196,560,191,188,0,3
11197,560,64,59,0,5
11198,560,10,8,1,1
11199,560,7,5,0,2
11200,565,10,9,0,1
11201,565,129,127,2,0
11202,565,134,123,2,9
11203,565,64,54,3,7
11204,565,11,10,0,1
11205,565,15,12,0,3
11206,565,190,188,1,1
11207,565,9,6,0,3
11208,565,12,10,0,2
11209,565,10,4,0,6
11210,565,7,6,0,1
11211,565,256,254,0,2
11212,565,12,9,1,2
11213,565,9,8,0,1
11214,565,11,11,0,0
11215,565,10,10,0,0
11216,565,25,21,0,4
11217,565,15,15,0,0
11218,565,5,5,0,0
11219,565,20,19,0,1
11220,565,155,149,0,6
11221,565,209,194,11,4
11222,565,176,176,0,0
11223,565,17,14,0,3
11224,565,10,7,0,3
11225,565,61,54,1,6
11226,565,85,83,1,1
11227,565,7,7,0,0
11228,565,6,5,0,1
11229,565,78,73,0,5
11230,565,11,11,0,0
11231,565,0,0,0,0
11232,565,12,11,0,1
11233,565,75,54,18,3
11234,565,11,7,2,2
11235,565,14,13,0,1
11236,565,9,7,0,2
11237,565,14,11,1,2
11238,565,101,97,0,4
11239,565,152,147,2,3
11240,565,31,14,15,2
11241,565,13,13,0,0
11242,565,25,21,2,2
11243,565,155,154,0,1
11244,565,76,70,1,5
11245,565,15,13,0,2
11246,565,91,70,17,4
11247,565,70,69,0,1
11248,565,15,11,0,4
11249,565,68,65,0,3
11250,565,14,12,0,2
11251,565,73,72,0,1
11252,565,11,11,0,0
11253,565,61,58,0,3
11254,565,12,10,0,2
11255,565,64,52,3,9
11256,565,69,68,0,1
11257,565,17,11,1,5
11258,565,18,10,2,6
11259,565,8,7,0,1
11260,565,57,47,1,9
11261,565,65,65,0,0
11262,565,81,71,4,6
11263,565,71,63,1,7
11264,565,6,3,0,3
11265,565,94,81,13,0
11266,565,8,7,1,0
11267,565,14,10,3,1
11268,565,16,15,0,1
11269,565,7,5,0,2
11270,565,3,2,0,1
11271,565,20,19,0,1
11272,565,19,14,0,5
11273,565,6,3,0,3
11274,565,18,14,1,3
11275,565,13,11,0,2
11276,565,80,79,0,1
11277,565,15,13,0,2
11278,565,6,4,1,1
11279,565,11,10,0,1
11280,565,11,8,1,2
11281,565,10,8,1,1
11282,565,9,8,0,1
11283,565,28,15,12,1
11284,565,14,11,1,2
11285,565,72,68,0,4
11286,565,7,7,0,0
11287,565,9,7,1,1
11288,565,8,6,0,2
11289,565,5,5,0,0
11290,565,74,72,0,2
11291,565,115,114,0,1
11292,565,78,77,0,1
11293,565,18,17,0,1
11294,565,14,13,0,1
11295,565,6,6,0,0
11296,565,119,108,4,7
11297,565,13,9,0,4
11298,565,15,11,0,4
11299,565,19,13,2,4
11300,570,15,12,0,3
11301,570,30,25,2,3
11302,570,20,6,10,4
11303,570,141,141,0,0
11304,570,11,9,0,2
11305,570,7,7,0,0
11306,570,131,129,1,1
11307,570,18,13,0,5
11308,570,20,17,1,2
11309,570,9,7,1,1
11310,570,16,14,0,2
11311,570,18,13,4,1
11312,570,109,94,4,11
11313,570,9,6,1,2
11314,570,13,7,1,5
11315,570,15,14,0,1
11316,570,17,13,0,4
11317,570,10,10,0,0
11318,570,17,15,0,2
11319,570,12,8,2,2
11320,570,18,13,0,5
11321,570,11,10,1,0
11322,570,7,6,0,1
11323,570,68,62,2,4
11324,570,12,10,1,1
11325,570,16,14,0,2
11326,570,79,76,1,2
11327,570,13,12,0,1
11328,570,5,3,0,2
11329,570,12,10,0,2
11330,570,38,34,1,3
11331,570,5,5,0,0
11332,570,11,8,0,3
11333,570,78,76,0,2
11334,570,14,6,1,7
11335,570,30,26,2,2
11336,570,7,6,0,1
11337,570,32,26,1,5
11338,570,373,371,0,2
11339,570,67,65,0,2
11340,570,16,14,0,2
11341,570,13,9,0,4
11342,570,13,11,0,2
11343,570,4,2,0,2
11344,570,9,8,0,1
11345,570,131,130,1,0
11346,570,11,11,0,0
11347,570,77,76,0,1
11348,570,83,80,1,2
11349,570,164,154,4,6
11350,570,15,11,2,2
11351,570,22,14,5,3
11352,570,12,9,0,3
11353,570,159,155,0,4
11354,570,961,956,3,2
11355,570,22,19,1,2
11356,570,7,5,0,2
11357,570,14,12,1,1
11358,570,5,4,0,1
11359,570,133,132,0,1
11360,570,13,12,0,1
11361,570,24,21,0,3
11362,570,8,6,0,2
11363,570,99,83,4,12
11364,570,46,10,34,2
11365,570,83,79,1,3
11366,570,40,7,32,1
11367,570,8,5,0,3
11368,570,13,11,0,2
11369,570,85,78,0,7
11370,570,5,5,0,0
11371,570,10,7,0,3
11372,570,7,5,0,2
11373,570,18,12,0,6
11374,570,19,13,1,5
11375,570,19,14,0,5
11376,570,3,1,0,2
11377,570,7,5,0,2
11378,570,30,24,0,6
11379,570,11,10,0,1
11380,570,12,9,0,3
11381,570,6,5,0,1
11382,570,7,6,0,1
11383,570,9,4,1,4
11384,570,21,16,1,4
11385,570,6,6,0,0
11386,570,6,5,0,1
11387,570,23,22,0,1
11388,570,6,5,1,0
11389,570,196,191,1,4
11390,570,29,9,18,2
11391,570,39,38,0,1
11392,570,9,8,0,1
11393,570,21,7,12,2
11394,570,75,73,1,1
11395,570,23,12,2,9
11396,570,11,10,0,1
11397,570,38,17,20,1
11398,570,8,8,0,0
11399,570,11,9,0,2
11400,575,10,6,0,4
11401,575,14,10,0,4
11402,575,12,9,1,2
11403,575,9,7,0,2
11404,575,7,4,1,2
11405,575,12,9,0,3
11406,575,13,11,0,2
11407,575,13,8,2,3
11408,575,24,20,0,4
11409,575,28,14,13,1
11410,575,151,143,1,7
11411,575,14,10,0,4
11412,575,14,12,0,2
11413,575,19,18,0,1
11414,575,74,73,0,1
11415,575,12,11,0,1
11416,575,69,65,0,4
11417,575,83,82,0,1
11418,575,77,74,1,2
11419,575,13,10,1,2
11420,575,111,94,6,11
11421,575,200,179,19,2
11422,575,15,15,0,0
11423,575,7,6,0,1
11424,575,52,48,1,3
11425,575,11,10,0,1
11426,575,15,6,0,9
11427,575,16,12,0,4
11428,575,103,91,4,8
11429,575,7,6,0,1
11430,575,15,9,1,5
11431,575,16,12,1,3
11432,575,24,20,0,4
11433,575,14,9,1,4
11434,575,14,9,1,4
11435,575,13,10,1,2
11436,575,6,6,0,0
11437,575,10,6,0,4
11438,575,139,138,1,0
11439,575,71,69,0,2
11440,575,9,4,1,4
11441,575,9,4,0,5
11442,575,71,70,0,1
11443,575,52,17,31,4
11444,575,68,67,0,1
11445,575,367,365,0,2
11446,575,135,116,16,3
11447,575,75,72,1,2
11448,575,8,5,1,2
11449,575,82,74,1,7
11450,575,15,14,0,1
11451,575,45,37,1,7
11452,575,23,8,14,1
11453,575,4,3,0,1
11454,575,9,8,1,0
11455,575,10,8,0,2
11456,575,17,10,2,5
11457,575,173,137,32,4
11458,575,15,11,2,2
11459,575,152,137,15,0
11460,575,14,11,2,1
11461,575,183,180,1,2
11462,575,4,4,0,0
11463,575,4146,3603,532,11
11464,575,9,6,0,3
11465,575,84,67,16,1
11466,575,35,6,25,4
11467,575,35,34,0,1
11468,575,67,62,0,5
11469,575,15,14,0,1
11470,575,12,7,0,5
11471,575,16,10,2,4
11472,575,8,6,0,2
11473,575,10,9,1,0
11474,575,106,90,3,13
11475,575,7,6,0,1
11476,575,9,9,0,0
11477,575,72,70,0,2
11478,575,18,4,13,1
11479,575,75,74,0,1
11480,575,13,10,0,3
11481,575,8,4,0,4
11482,575,127,124,1,2
11483,575,90,78,12,0
11484,575,20,17,2,1
11485,575,30,13,14,3
11486,575,18,17,0,1
11487,575,21,17,0,4
11488,575,82,81,0,1
11489,575,18,16,1,1
11490,575,9,8,0,1
11491,575,19,16,1,2
11492,575,13,12,0,1
11493,575,35,13,19,3
11494,575,68,66,2,0
11495,575,9,7,1,1
11496,575,6,5,0,1
11497,575,15,13,0,2
11498,575,49,6,41,2
11499,575,19,15,0,4
11500,580,9,6,0,3
11501,580,7,6,0,1
11502,580,94,70,21,3
11503,580,15,14,0,1
11504,580,3,3,0,0
11505,580,14,9,0,5
11506,580,30,25,2,3
11507,580,137,124,6,7
11508,580,16,14,0,2
11509,580,20,15,1,4
11510,580,11,8,2,1
11511,580,19,6,13,0
11512,580,17,13,2,2
11513,580,78,67,5,6
11514,580,16,14,1,1
11515,580,14,7,2,5
11516,580,10,8,0,2
11517,580,9,8,0,1
11518,580,10,10,0,0
11519,580,13,10,0,3
11520,580,144,135,1,8
11521,580,13,9,0,4
11522,580,12,9,0,3
11523,580,63,63,0,0
11524,580,89,84,1,4
11525,580,116,114,1,1
11526,580,12,10,1,1
11527,580,9,9,0,0
11528,580,21,12,1,8
11529,580,31,20,0,11
11530,580,14,10,0,4
11531,580,20,13,0,7
11532,580,21,15,0,6
11533,580,66,63,1,2
11534,580,65,62,0,3
11535,580,20,15,0,5
11536,580,1,1,0,0
11537,580,11,10,0,1
11538,580,16,13,0,3
11539,580,17,14,0,3
11540,580,2,1,0,1
11541,580,23,20,1,2
11542,580,72,69,1,2
11543,580,66,64,0,2
11544,580,122,122,0,0
11545,580,125,123,1,1
11546,580,145,133,9,3
11547,580,6,4,1,1
11548,580,68,65,1,2
11549,580,12,9,0,3
11550,580,14,12,0,2
11551,580,18,15,0,3
11552,580,11,8,1,2
11553,580,9,9,0,0
11554,580,10,7,0,3
11555,580,14,11,1,2
11556,580,19,13,2,4
11557,580,97,85,2,10
11558,580,86,77,1,8
11559,580,73,70,1,2
11560,580,75,69,0,6
11561,580,74,73,0,1
11562,580,19,12,1,6
11563,580,10,8,1,1
11564,580,12,8,0,4
11565,580,158,140,16,2
11566,580,38,30,1,7
11567,580,15,10,0,5
11568,580,139,134,0,5
11569,580,8,8,0,0
11570,580,9,7,0,2
11571,580,37,31,4,2
11572,580,58,48,5,5
11573,580,23,15,2,6
11574,580,25,22,0,3
11575,580,23,11,9,3
11576,580,72,70,1,1
11577,580,78,75,0,3
11578,580,11,10,0,1
11579,580,25,15,3,7
11580,580,14,11,1,2
11581,580,11,8,0,3
11582,580,13,11,1,1
11583,580,11,7,1,3
11584,580,8,5,2,1
11585,580,78,77,0,1
11586,580,31,21,3,7
11587,580,8,4,0,4
11588,580,79,75,0,4
11589,580,10,7,0,3
11590,580,8,5,0,3
11591,580,4,2,1,1
11592,580,13,11,1,1
11593,580,35,9,16,10
11594,580,80,74,0,6
11595,580,9,7,0,2
11596,580,73,72,1,0
11597,580,12,10,0,2
11598,580,8,8,0,0
11599,580,1,1,0,0
11600,585,10,9,0,1
11601,585,55,51,1,3
11602,585,19,16,0,3
11603,585,14,10,0,4
11604,585,21,16,0,5
11605,585,15,13,0,2
11606,585,28,28,0,0
11607,585,3,2,0,1
11608,585,103,88,6,9
11609,585,6,6,0,0
11610,585,63,58,1,4
11611,585,7,6,1,0
11612,585,16,14,0,2
11613,585,13,11,0,2
11614,585,265,257,2,6
11615,585,16,15,0,1
11616,585,67,62,2,3
11617,585,3,3,0,0
11618,585,136,127,2,7
11619,585,217,197,16,4
11620,585,15,11,0,4
11621,585,246,229,15,2
11622,585,83,79,0,4
11623,585,71,70,1,0
11624,585,80,78,1,1
11625,585,13,11,0,2
11626,585,10,6,0,4
11627,585,14,14,0,0
11628,585,14,9,1,4
11629,585,7,7,0,0
11630,585,9,7,0,2
11631,585,2,1,0,1
11632,585,10,7,1,2
11633,585,20,12,0,8
11634,585,13,9,1,3
11635,585,28,21,0,7
11636,585,6,5,0,1
11637,585,15,10,0,5
11638,585,12,8,0,4
11639,585,129,128,1,0
11640,585,97,76,17,4
11641,585,10,6,2,2
11642,585,10,8,0,2
11643,585,11,9,0,2
11644,585,60,57,0,3
11645,585,20,12,2,6
11646,585,10,9,0,1
11647,585,63,63,0,0
11648,585,20,15,1,4
11649,585,20,15,0,5
11650,585,10,9,0,1
11651,585,22,19,0,3
11652,585,81,78,1,2
11653,585,18,17,0,1
11654,585,27,17,0,10
11655,585,8,8,0,0
11656,585,73,71,1,1
11657,585,82,67,14,1
11658,585,12,8,1,3
11659,585,21,15,0,6
11660,585,26,23,3,0
11661,585,109,104,0,5
11662,585,9,7,0,2
11663,585,10,6,0,4
11664,585,23,22,0,1
11665,585,72,71,0,1
11666,585,21,15,2,4
11667,585,7,6,1,0
11668,585,6,4,0,2
11669,585,138,135,0,3
11670,585,73,72,0,1
11671,585,29,21,2,6
11672,585,9,7,0,2
11673,585,12,9,0,3
11674,585,10,10,0,0
11675,585,16,15,0,1
11676,585,8,7,0,1
11677,585,36,28,3,5
11678,585,17,11,2,4
11679,585,6,5,0,1
11680,585,23,17,2,4
11681,585,14,11,1,2
11682,585,77,76,0,1
11683,585,88,82,3,3
11684,585,22,21,0,1
11685,585,17,12,2,3
11686,585,10,9,1,0
11687,585,14,11,0,3
11688,585,26,20,0,6
11689,585,188,184,0,4
11690,585,11,10,0,1
11691,585,91,90,0,1
11692,585,79,69,1,9
11693,585,7,6,0,1
11694,585,72,70,1,1
11695,585,13,11,1,1
11696,585,247,247,0,0
11697,585,8,7,0,1
11698,585,15,11,0,4
11699,585,13,8,1,4
11700,590,77,77,0,0
11701,590,247,247,0,0
11702,590,16,13,0,3
11703,590,9,7,1,1
11704,590,14,7,1,6
11705,590,11,6,1,4
11706,590,10,8,1,1
11707,590,10,5,1,4
11708,590,19,18,0,1
11709,590,86,78,3,5
11710,590,6,4,0,2
11711,590,12,11,0,1
11712,590,6,4,0,2
11713,590,10,7,2,1
11714,590,78,75,0,3
11715,590,75,71,1,3
11716,590,107,99,1,7
11717,590,72,72,0,0
11718,590,20,17,1,2
11719,590,256,244,12,0
11720,590,196,196,0,0
11721,590,9,4,0,5
11722,590,24,9,14,1
11723,590,17,14,0,3
11724,590,14,12,0,2
11725,590,13,10,0,3
11726,590,14,10,1,3
11727,590,7,4,0,3
11728,590,4,2,1,1
11729,590,10,7,0,3
11730,590,17,16,0,1
11731,590,18,16,0,2
11732,590,7,5,0,2
11733,590,34,13,18,3
11734,590,52,50,0,2
11735,590,78,63,8,7
11736,590,6,5,0,1
11737,590,11,6,0,5
11738,590,72,71,0,1
11739,590,12,6,0,6
11740,590,17,4,12,1
11741,590,10,7,0,3
11742,590,9,8,0,1
11743,590,32,12,18,2
11744,590,136,136,0,0
11745,590,17,14,2,1
11746,590,27,20,3,4
11747,590,59,58,0,1
11748,590,19,9,0,10
11749,590,14,11,2,1
11750,590,20,17,0,3
11751,590,21,5,16,0
11752,590,6,6,0,0
11753,590,11,8,0,3
11754,590,996,992,0,4
11755,590,10,8,0,2
11756,590,56,53,0,3
11757,590,9,9,0,0
11758,590,9,4,0,5
11759,590,98,84,7,7
11760,590,21,17,2,2
11761,590,69,67,0,2
11762,590,6,5,0,1
11763,590,9,7,0,2
11764,590,22,19,0,3
11765,590,11,9,1,1
11766,590,137,135,0,2
11767,590,79,77,0,2
11768,590,19,13,1,5
11769,590,14,14,0,0
11770,590,6,4,0,2
11771,590,8,5,0,3
11772,590,22,18,0,4
11773,590,16,14,1,1
11774,590,13,10,1,2
11775,590,29,23,0,6
11776,590,72,68,1,3
11777,590,4,3,1,0
11778,590,10,7,0,3
11779,590,10,7,0,3
11780,590,18,13,1,4
11781,590,16,11,1,4
11782,590,53,52,1,0
11783,590,190,138,49,3
11784,590,6,5,0,1
11785,590,11,9,1,1
11786,590,10,6,0,4
11787,590,10,10,0,0
11788,590,78,77,0,1
11789,590,18,15,2,1
11790,590,71,67,1,3
11791,590,243,242,0,1
11792,590,15,10,2,3
11793,590,17,11,3,3
11794,590,8,7,0,1
11795,590,85,76,2,7
11796,590,16,13,1,2
11797,590,25,18,2,5
11798,590,51,9,35,7
11799,590,20,14,0,6
11800,595,19,15,1,3
11801,595,75,71,0,4
11802,595,99,80,16,3
11803,595,18,16,0,2
11804,595,14,11,1,2
11805,595,9,4,0,5
11806,595,11,8,1,2
11807,595,14,12,0,2
11808,595,76,72,1,3
11809,595,72,71,0,1
11810,595,11,10,0,1
11811,595,30,7,21,2
11812,595,19,15,1,3
11813,595,24,20,0,4
11814,595,30,15,13,2
11815,595,78,76,1,1
11816,595,43,39,0,4
11817,595,15,12,0,3
11818,595,10,7,0,3
11819,595,19,14,0,5
11820,595,43,36,1,6
11821,595,245,214,24,7
11822,595,69,67,0,2
11823,595,64,64,0,0
11824,595,75,68,1,6
11825,595,9,8,0,1
11826,595,12,11,0,1
11827,595,17,14,0,3
11828,595,21,16,2,3
11829,595,75,73,1,1
11830,595,13,13,0,0
11831,595,11,8,0,3
11832,595,14,11,0,3
11833,595,64,63,0,1
11834,595,14,8,2,4
11835,595,12,10,1,1
11836,595,12,6,2,4
11837,595,74,74,0,0
11838,595,7,5,0,2
11839,595,10,8,1,1
11840,595,40,36,2,2
11841,595,17,14,2,1
11842,595,6,5,0,1
11843,595,16,12,0,4
11844,595,16,14,0,2
11845,595,11,8,2,1
11846,595,60,56,2,2
11847,595,15,12,1,2
11848,595,17,12,0,5
11849,595,85,80,1,4
11850,595,13,12,0,1
11851,595,38,21,14,3
11852,595,78,74,0,4
11853,595,77,74,2,1
11854,595,27,19,1,7
11855,595,14,11,1,2
11856,595,19,13,0,6
11857,595,73,57,16,0
11858,595,16,14,0,2
11859,595,48,47,0,1
11860,595,60,58,1,1
11861,595,144,141,2,1
11862,595,21,18,1,2
11863,595,218,179,37,2
11864,595,103,86,8,9
11865,595,79,76,0,3
11866,595,13,8,2,3
11867,595,12,9,1,2
11868,595,164,144,19,1
11869,595,15,10,0,5
11870,595,77,70,3,4
11871,595,9,6,1,2
11872,595,125,121,0,4
11873,595,17,13,0,4
11874,595,10,7,0,3
11875,595,9,6,2,1
11876,595,13,11,0,2
11877,595,59,55,1,3
11878,595,9,6,1,2
11879,595,6,5,1,0
11880,595,11,8,0,3
11881,595,10,8,1,1
11882,595,12,9,0,3
11883,595,11,9,0,2
11884,595,13,9,0,4
11885,595,80,69,3,8
11886,595,17,15,1,1
11887,595,54,45,0,9
11888,595,71,68,0,3
11889,595,14,9,1,4
11890,595,18,13,2,3
11891,595,70,67,0,3
11892,595,4,3,0,1
11893,595,9,7,0,2
11894,595,21,16,0,5
11895,595,8,4,1,3
11896,595,148,144,0,4
11897,595,43,18,20,5
11898,595,11,6,2,3
11899,595,80,76,0,4
11900,600,14,12,1,1
11901,600,83,78,1,4
11902,600,155,142,4,9
11903,600,13,11,0,2
11904,600,15,14,0,1
11905,600,10,9,0,1
11906,600,139,135,0,4
11907,600,16,14,1,1
11908,600,16,14,0,2
11909,600,121,120,0,1
11910,600,7,5,0,2
11911,600,24,6,15,3
11912,600,13,10,0,3
11913,600,11,8,0,3
11914,600,33,15,16,2
11915,600,16,14,0,2
11916,600,13,8,2,3
11917,600,31,30,0,1
11918,600,14,10,1,3
11919,600,228,204,21,3
11920,600,11,7,2,2
11921,600,158,145,5,8
11922,600,16,11,0,5
11923,600,9,8,0,1
11924,600,16,14,2,0
11925,600,72,69,0,3
11926,600,84,82,1,1
11927,600,115,91,9,15
11928,600,14,13,0,1
11929,600,17,15,0,2
11930,600,9,7,0,2
11931,600,14,10,0,4
11932,600,12,9,0,3
11933,600,69,67,0,2
11934,600,77,70,0,7
11935,600,8,5,0,3
11936,600,11,8,1,2
11937,600,5,5,0,0
11938,600,7,7,0,0
11939,600,10,6,0,4
11940,600,24,18,0,6
11941,600,4,4,0,0
11942,600,91,77,5,9
11943,600,15,13,0,2
11944,600,13,11,0,2
11945,600,171,170,1,0
11946,600,12,10,2,0
11947,600,14,12,1,1
11948,600,67,65,0,2
11949,600,9,7,0,2
11950,600,3,2,0,1
11951,600,15,14,0,1
11952,600,15,10,1,4
11953,600,84,71,3,10
11954,600,91,88,0,3
11955,600,10,9,0,1
11956,600,7,6,0,1
11957,600,80,76,1,3
11958,600,77,74,1,2
11959,600,100,83,15,2
11960,600,16,12,1,3
11961,600,67,64,0,3
11962,600,18,15,0,3
11963,600,13,12,0,1
11964,600,14,12,0,2
11965,600,103,77,23,3
11966,600,148,140,3,5
11967,600,11,7,1,3
11968,600,72,70,1,1
11969,600,6,4,0,2
11970,600,135,133,0,2
11971,600,17,14,0,3
11972,600,24,20,1,3
11973,600,9,7,1,1
11974,600,21,17,0,4
11975,600,9,6,2,1
11976,600,10,10,0,0
11977,600,20,7,13,0
11978,600,13,12,0,1
11979,600,9,7,0,2
11980,600,85,83,0,2
11981,600,14,10,0,4
11982,600,135,133,0,2
11983,600,9,6,1,2
11984,600,77,74,0,3
11985,600,51,49,0,2
11986,600,22,16,1,5
11987,600,30,26,1,3
11988,600,24,18,1,5
11989,600,16,13,0,3
